"","Site_Name","Date","spec_Site_Name","Latitude","Longitude","State Name","Aluminum PM2.5 LC","Calcium PM2.5 LC","EC CSN_Rev Unadjusted PM2.5 LC TOR","EC PM2.5 LC TOR","Iron PM2.5 LC","OC PM2.5 LC TOR","Silicon PM2.5 LC","Sulfate PM2.5 LC","Titanium PM2.5 LC","Total Nitrate PM2.5 LC","Dust","Day_of_Year_mean","AOD_Coincident_Input[440nm]_mean","AOD_Coincident_Input[675nm]_mean","AOD_Coincident_Input[870nm]_mean","AOD_Coincident_Input[1020nm]_mean","Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD_mean","AOD_Extinction-Total[440nm]_mean","AOD_Extinction-Total[675nm]_mean","AOD_Extinction-Total[870nm]_mean","AOD_Extinction-Total[1020nm]_mean","AOD_Extinction-Fine[440nm]_mean","AOD_Extinction-Fine[675nm]_mean","AOD_Extinction-Fine[870nm]_mean","AOD_Extinction-Fine[1020nm]_mean","AOD_Extinction-Coarse[440nm]_mean","AOD_Extinction-Coarse[675nm]_mean","AOD_Extinction-Coarse[870nm]_mean","AOD_Extinction-Coarse[1020nm]_mean","Extinction_Angstrom_Exponent_440-870nm-Total_mean","Single_Scattering_Albedo[440nm]_mean","Single_Scattering_Albedo[675nm]_mean","Single_Scattering_Albedo[870nm]_mean","Single_Scattering_Albedo[1020nm]_mean","Absorption_AOD[440nm]_mean","Absorption_AOD[675nm]_mean","Absorption_AOD[870nm]_mean","Absorption_AOD[1020nm]_mean","Absorption_Angstrom_Exponent_440-870nm_mean","Refractive_Index-Real_Part[440nm]_mean","Refractive_Index-Real_Part[675nm]_mean","Refractive_Index-Real_Part[870nm]_mean","Refractive_Index-Real_Part[1020nm]_mean","Refractive_Index-Imaginary_Part[440nm]_mean","Refractive_Index-Imaginary_Part[675nm]_mean","Refractive_Index-Imaginary_Part[870nm]_mean","Refractive_Index-Imaginary_Part[1020nm]_mean","Asymmetry_Factor-Total[440nm]_mean","Asymmetry_Factor-Total[675nm]_mean","Asymmetry_Factor-Total[870nm]_mean","Asymmetry_Factor-Total[1020nm]_mean","Asymmetry_Factor-Fine[440nm]_mean","Asymmetry_Factor-Fine[675nm]_mean","Asymmetry_Factor-Fine[870nm]_mean","Asymmetry_Factor-Fine[1020nm]_mean","Asymmetry_Factor-Coarse[440nm]_mean","Asymmetry_Factor-Coarse[675nm]_mean","Asymmetry_Factor-Coarse[870nm]_mean","Asymmetry_Factor-Coarse[1020nm]_mean","Elevation(m)_mean","Longitude(Degrees)_mean","Latitude(Degrees)_mean","Coincident_AOD440nm_mean","Solar_Zenith_Angle_for_Measurement_Start(Degrees)_mean","Std-C_mean","VMR-C_mean","REff-C_mean","VolC-C_mean","Std-F_mean","VMR-F_mean","REff-F_mean","VolC-F_mean","Std-T_mean","VolC-T_mean","REff-T_mean","VMR-T_mean","Sphericity_Factor(%)_mean","N","flag"
"843","Fresno_2",2012-06-17,"Fresno - Garland",36.78538,-119.77321,"California",0.085,0.06985,0.337,0.37,0.1111,2.49,0.279,1.711,0.007,1.036,1.2780075,169,0.1373938,0.0831902,0.065483,0.0608282,1.1026704,0.1387,0.08268,0.06676,0.06134,0.09558,0.03654,0.01876,0.01258,0.04312,0.04612,0.04802,0.04876,1.0943036,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6595668,0.6382344,0.6644266,0.6765838,0.5524206,0.4413676,0.391986,0.3632456,0.937753,0.7990122,0.7732714,0.7585964,100,-119.77302,36.78537,0.1373938,62.403019,0.6226,3.21,2.5678,0.0576,0.4328,0.1096,0.1008,0.017,1.521,0.0742,0.4112,1.5138,-999,1202,3
"844","Fresno_2",2012-06-20,"Fresno - Garland",36.78538,-119.77321,"California",0.107,0.0741,0.647,0.6,0.1485,2.25,0.314,1.2075,0.0101,1.4305,1.517007,172,0.0799193333333333,0.0538416666666667,0.0450295,0.0416068333333333,0.856971666666667,0.0805666666666667,0.0536666666666667,0.0458,0.0426333333333333,0.0510333333333333,0.0215166666666667,0.0121833333333333,0.00851666666666667,0.0295833333333333,0.0321666666666667,0.0336333333333333,0.0341166666666667,0.845104333333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.712764,0.6912295,0.703758833333333,0.709656166666667,0.603701,0.534820333333333,0.493726333333333,0.464196666666667,0.945177166666667,0.802463333333333,0.784113333333333,0.773916166666667,100,-119.77302,36.78537,0.0799193333333333,62.1038301666667,0.671333333333333,3.316,2.54133333333333,0.0393333333333333,0.520833333333333,0.134166666666667,0.118666666666667,0.00683333333333333,1.31166666666667,0.0463333333333333,0.636,2.066,-999,1202,3
"845","Fresno_2",2012-06-23,"Fresno - Garland",36.78538,-119.77321,"California",0.0165,0.01305,0.156,0.11,0.0292,0.52,0.0655,0.5235,0.0015,0.2355,0.2942405,175,0.0687694,0.0412788,0.0336864,0.030168,1.0702802,0.06954,0.042,0.03388,0.03056,0.0496,0.02054,0.01156,0.0079,0.01992,0.02146,0.02234,0.0227,1.0743054,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.719739,0.6938534,0.6946124,0.6970058,0.647278,0.5703202,0.5013068,0.4515392,0.9468482,0.826114,0.8054694,0.7897582,100,-119.77302,36.78537,0.0687694,63.632607,0.6434,3.4768,2.7226,0.0292,0.4476,0.1618,0.1468,0.0048,1.2438,0.0342,0.7706,2.2292,-999,1202,3
"846","Fresno_2",2012-06-26,"Fresno - Garland",36.78538,-119.77321,"California",0.0305,0.0203,NA,0.13,0.0447,0.47,0.1045,0.644,0.002,0.355,0.472448,178,0.0768588333333333,0.0459393333333333,0.0358855,0.0317471666666667,1.12951116666667,0.07795,0.0460333333333333,0.03605,0.0323333333333333,0.0565833333333333,0.0232166666666667,0.01225,0.00816666666666667,0.02135,0.02285,0.0238,0.0242,1.14860533333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.685911833333333,0.651516666666667,0.663494833333333,0.671458666666667,0.605314166666667,0.507505166666667,0.448521833333333,0.408879666666667,0.946602,0.808715333333333,0.7804425,0.763644666666667,100,-119.77302,36.78537,0.0768588333333333,62.1290878333333,0.6455,3.43183333333333,2.6915,0.0306666666666667,0.466666666666667,0.129166666666667,0.116666666666667,0.007,1.4275,0.038,0.522333333333333,1.8385,-999,1202,3
"847","Fresno_2",2012-06-29,"Fresno - Garland",36.78538,-119.77321,"California",0.0725,0.0315,0.206,0.19,0.07615,0.82,0.1855,0.6735,0.0055,0.253,0.867693,181,0.0776332857142857,0.0488532857142857,0.0384751428571429,0.035285,1.04140657142857,0.0786285714285714,0.0483428571428571,0.0393714285714286,0.0361,0.0525857142857143,0.0208,0.0108571428571429,0.00715714285714286,0.0260714285714286,0.0275428571428571,0.0285142857142857,0.0289285714285714,1.02970671428571,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.689168,0.654785714285714,0.674221142857143,0.684521,0.565493285714286,0.443842857142857,0.385708571428571,0.352683285714286,0.989811571428571,0.824614714285714,0.78931,0.769565,100,-119.77302,36.78537,0.0776332857142857,63.4153247142857,0.581285714285714,3.62628571428571,2.96528571428571,0.0404285714285714,0.424428571428571,0.112857142857143,0.103857142857143,0.00828571428571429,1.41771428571429,0.0487142857142857,0.526285714285714,2.00642857142857,-999,1202,3
"848","Fresno_2",2012-07-02,"Fresno - Garland",36.78538,-119.77321,"California",0.043,0.0255,0.257,0.22,0.04915,0.88,0.095,0.7405,0.002,0.4945,0.495538,184,0.0665935,0.035609,0.02448775,0.0197515,1.478114,0.06605,0.035775,0.024675,0.02035,0.058,0.0272,0.0157,0.011175,0.0081,0.008575,0.008975,0.00915,1.4543145,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.66964525,0.6140745,0.6109395,0.61502125,0.63311575,0.54617675,0.499132,0.46892025,1.030521,0.873406,0.83630875,0.814676,100,-119.77302,36.78537,0.0665935,64.460477,0.61875,3.48475,2.8,0.012,0.51,0.152,0.13525,0.007,1.61375,0.01925,0.34625,1.12325,-999,1202,3
"849","Fresno_2",2012-07-05,"Fresno - Garland",36.78538,-119.77321,"California",0.0875,0.06365,0.192,0.25,0.09135,1.27,0.207,1.292,0.006,1.544,1.0443865,187,0.117124,0.0751394285714286,0.058517,0.0535284285714286,1.09032114285714,0.118642857142857,0.0745142857142857,0.0598142857142857,0.0541428571428571,0.0834,0.0362142857142857,0.0197857142857143,0.0135428571428571,0.0352428571428571,0.0382714285714286,0.0400142857142857,0.0406142857142857,1.06552671428571,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.688172142857143,0.647098857142857,0.656979428571429,0.664709142857143,0.609786285714286,0.517029714285714,0.468563285714286,0.436866857142857,0.927706142857143,0.792104571428571,0.766145,0.754086428571429,100,-119.77302,36.78537,0.117124,63.4377901428571,0.669571428571429,3.18928571428571,2.46185714285714,0.0448571428571429,0.490857142857143,0.133428571428571,0.119428571428571,0.0115714285714286,1.45085714285714,0.0564285714285714,0.475714285714286,1.59957142857143,-999,1202,3
"850","Fresno_2",2012-07-08,"Fresno - Garland",36.78538,-119.77321,"California",0.0605,0.0525,0.364,0.39,0.0818,1.96,0.1795,1.6945,0.005,0.892,0.873286,190,0.124303428571429,0.0751115714285714,0.0579954285714286,0.0530292857142857,1.13385271428571,0.125285714285714,0.0749285714285714,0.0595,0.0540142857142857,0.0879714285714286,0.0352,0.0182857142857143,0.0121857142857143,0.0373428571428571,0.0397285714285714,0.0412428571428571,0.0418285714285714,1.11103428571429,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.678982857142857,0.643938285714286,0.662814857142857,0.673681571428571,0.577909285714286,0.462750857142857,0.404766857142857,0.369626,0.972435,0.814711285714286,0.781950571428571,0.765211,100,-119.77302,36.78537,0.124303428571429,63.4676391428571,0.597142857142857,3.29628571428571,2.67857142857143,0.0522857142857143,0.438571428571429,0.116428571428571,0.106571428571429,0.014,1.47428571428571,0.0662857142857143,0.449571428571429,1.62785714285714,-999,1202,3
"851","Fresno_2",2012-07-11,"Fresno - Garland",36.78538,-119.77321,"California",0.149,0.0879,0.703,0.74,0.176,3.55,0.394,2.4005,0.012,1.096,1.901337,193,0.1112394,0.0629486,0.0447732,0.0408922,1.3464868,0.11212,0.06258,0.04634,0.0409,0.0864,0.03532,0.01806,0.01216,0.02572,0.02724,0.02832,0.02874,1.3094262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6521288,0.6132128,0.6370744,0.6511002,0.5747734,0.4656176,0.4125658,0.3792198,0.9756918,0.8230918,0.7866876,0.7693374,100,-119.77302,36.78537,0.1112394,66.3132034,0.5878,3.2786,2.689,0.0368,0.4454,0.1192,0.109,0.0132,1.5496,0.0498,0.3922,1.386,-999,1202,3
"852","Fresno_2",2012-07-14,"Fresno - Garland",36.78538,-119.77321,"California",0.045,0.0577,0.265,0.26,0.07605,1.56,0.167,1.1985,0.004,1.3425,0.800682,196,0.12346,0.082371,0.0659575,0.058907,0.928176,0.12475,0.082,0.0665,0.06025,0.084475,0.03855,0.0211,0.0142,0.0403,0.0435,0.045425,0.046075,0.9346105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7237515,0.681644,0.6864815,0.6929535,0.64119775,0.55955725,0.50398525,0.4630465,0.93982825,0.79728575,0.7755115,0.76677925,100,-119.77302,36.78537,0.12346,64.50652325,0.646,3.22175,2.5235,0.053,0.489,0.15325,0.13675,0.00925,1.24975,0.0625,0.70325,2.05125,-999,1202,3
"853","Fresno_2",2012-07-17,"Fresno - Garland",36.78538,-119.77321,"California",0.0455,0.03015,0.285,0.25,0.0609,1.18,0.1371,1.083,0.0035,0.607,0.6447915,199,0.115637333333333,0.0731513333333333,0.0537823333333333,0.0483456666666667,1.122998,0.117033333333333,0.0717666666666667,0.0559,0.0495666666666667,0.0845,0.0373333333333333,0.0203,0.0135333333333333,0.0325,0.0344666666666667,0.0356,0.0361,1.094007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704073333333333,0.662150333333333,0.655604666666667,0.657932333333333,0.633327,0.540822333333333,0.473248,0.426670333333333,0.901064333333333,0.797767,0.762728333333333,0.747522,100,-119.77302,36.78537,0.115637333333333,58.3970713333333,0.562333333333333,3.50433333333333,2.90533333333333,0.0503333333333333,0.436,0.153,0.139666666666667,0.00833333333333333,1.21466666666667,0.059,0.780666666666667,2.26266666666667,-999,1202,3
"854","Fresno_2",2012-07-20,"Fresno - Garland",36.78538,-119.77321,"California",0.0995,0.04825,0.381,0.32,0.1066,1.64,0.2545,0.985,0.0077,0.4235,1.2041625,202,0.070284,0.0379572,0.028219,0.0245186,1.361455,0.07092,0.0383,0.02848,0.02472,0.05576,0.02224,0.0119,0.00794,0.01514,0.01604,0.01656,0.0168,1.3574392,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6755706,0.6237812,0.6321112,0.6441554,0.6066874,0.4814932,0.4072492,0.3619634,1.0087232,0.8492112,0.8117056,0.7895166,100,-119.77302,36.78537,0.070284,65.9926322,0.5868,3.4828,2.8448,0.0226,0.4052,0.13,0.1204,0.0068,1.479,0.0292,0.469,1.6616,-999,1202,3
"855","Fresno_2",2012-07-23,"Fresno - Garland",36.78538,-119.77321,"California",0.0645,0.05605,0.27,0.32,0.0934,1.62,0.212,1.085,0.0045,0.763,0.9958995,205,0.155072,0.0869233333333333,0.0584843333333333,0.0532543333333333,1.43141866666667,0.1554,0.0861666666666667,0.0610666666666667,0.0532666666666667,0.1238,0.0523666666666667,0.0259333333333333,0.0175333333333333,0.0315666666666667,0.0337666666666667,0.0351666666666667,0.0357,1.379529,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.676913333333333,0.619215333333333,0.626985666666667,0.632876,0.62744,0.510442333333333,0.437187666666667,0.387750333333333,0.904519333333333,0.799264666666667,0.771740333333333,0.756854333333333,100,-119.77302,36.78537,0.155072,61.870454,0.628666666666667,2.92866666666667,2.35633333333333,0.0386666666666667,0.421666666666667,0.137,0.125666666666667,0.0163333333333333,1.50233333333333,0.055,0.387333333333333,1.202,-999,1202,3
"856","Fresno_2",2012-07-26,"Fresno - Garland",36.78538,-119.77321,"California",0.1105,0.0656,0.609,0.47,0.1377,2.07,0.309,1.7725,0.008,1.4025,1.468192,208,0.12653425,0.07709375,0.059948,0.052445,1.10782625,0.1279,0.077225,0.060375,0.053775,0.0929,0.039625,0.0213,0.01415,0.035,0.037575,0.039075,0.03955,1.11500525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.70830875,0.67861575,0.68444375,0.69084375,0.629417,0.5510935,0.4915055,0.446809,0.98403375,0.82681275,0.7963885,0.7821325,100,-119.77302,36.78537,0.12653425,64.77286225,0.60575,3.207,2.5855,0.0475,0.495,0.14325,0.12725,0.01125,1.3415,0.05875,0.57975,1.80625,-999,1202,3
"857","Fresno_2",2012-07-29,"Fresno - Garland",36.78538,-119.77321,"California",0.034,0.03685,0.337,0.33,0.05685,1.83,0.1175,1.0855,0.0025,0.658,0.5698675,211,0.0676801428571429,0.0428908571428571,0.0309845714285714,0.026692,1.14823942857143,0.0682285714285714,0.0413285714285714,0.0313142857142857,0.0272428571428571,0.052,0.0240142857142857,0.0133714285714286,0.00912857142857143,0.0162142857142857,0.0172857142857143,0.0179428571428571,0.0181428571428571,1.15139442857143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.707521285714286,0.663332428571429,0.661391857142857,0.665334142857143,0.637708,0.548921142857143,0.487387714285714,0.444628,1.00609342857143,0.851001428571429,0.809024428571429,0.789068142857143,100,-119.77302,36.78537,0.0676801428571429,63.5445002857143,0.599142857142857,3.55314285714286,2.87114285714286,0.0244285714285714,0.459142857142857,0.155285714285714,0.140285714285714,0.00514285714285714,1.33214285714286,0.0298571428571429,0.638,2.02571428571429,-999,1202,3
"858","Fresno_2",2012-08-01,"Fresno - Garland",36.78538,-119.77321,"California",0.1175,0.0634,0.547,0.48,0.1365,2.25,0.263,1.013,0.006,0.9185,1.358682,214,0.0857303333333333,0.0525875,0.0377681666666667,0.0334923333333333,1.20102383333333,0.0866666666666667,0.0506666666666667,0.0390166666666667,0.0346,0.0644666666666667,0.0270166666666667,0.0145,0.00973333333333333,0.0222166666666667,0.0236333333333333,0.0245166666666667,0.0248666666666667,1.18886233333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.685682833333333,0.651139333333333,0.660074,0.669571333333333,0.6062925,0.5082505,0.449753833333333,0.411305666666667,0.988644833333333,0.838911333333333,0.797062333333333,0.778594,100,-119.77302,36.78537,0.0857303333333333,62.3223436666667,0.596833333333333,3.32583333333333,2.703,0.0316666666666667,0.454833333333333,0.135,0.1225,0.007,1.36516666666667,0.0386666666666667,0.561666666666667,1.85433333333333,-999,1202,3
"859","Fresno_2",2012-08-07,"Fresno - Garland",36.78538,-119.77321,"California",0.114,0.05625,0.414,0.42,0.1243,1.66,0.2665,0.943,0.00925,0.446,1.3248235,220,0.0761402,0.0475566,0.0355804,0.0319666,1.1081272,0.07702,0.04642,0.03622,0.03246,0.05532,0.0235,0.01254,0.00846,0.02168,0.02294,0.02374,0.02404,1.1011346,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7081648,0.6657586,0.6770322,0.6849378,0.600828,0.4837502,0.4191874,0.3793764,1.063365,0.8766812,0.8241282,0.798582,100,-119.77302,36.78537,0.0761402,59.8906182,0.579,3.6866,3.0146,0.0342,0.4276,0.1286,0.1182,0.0082,1.3702,0.0424,0.6282,2.0832,-999,1202,3
"860","Fresno_2",2012-08-10,"Fresno - Garland",36.78538,-119.77321,"California",0.1775,0.09385,0.66,0.65,0.1905,3.07,0.4105,1.419,0.0095,1.043,2.0450605,223,0.137571142857143,0.0795755714285714,0.056555,0.0506161428571429,1.31561614285714,0.138571428571429,0.0786,0.0580142857142857,0.0508285714285714,0.107457142857143,0.0452428571428571,0.0233285714285714,0.0156714285714286,0.0311,0.0333714285714286,0.0347,0.0351571428571429,1.29274728571429,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.672330714285714,0.619625142857143,0.632136571428571,0.644305142857143,0.608867428571429,0.490477285714286,0.424846142857143,0.383228428571429,0.941378571428571,0.811704428571429,0.780034,0.766685285714286,100,-119.77302,36.78537,0.137571142857143,63.5751457142857,0.638142857142857,3.05442857142857,2.425,0.0394285714285714,0.427714285714286,0.129428571428571,0.119,0.015,1.52885714285714,0.0544285714285714,0.386142857142857,1.26242857142857,-999,1202,3
"861","Fresno_2",2012-08-13,"Fresno - Garland",36.78538,-119.77321,"California",0.135,0.07935,0.635,0.73,0.157,3.39,0.325,1.3295,0.0106,1.277,1.6360945,226,0.2665844,0.1360252,0.0921738,0.0786384,1.5643054,0.26756,0.13574,0.09392,0.0794,0.22222,0.08712,0.04334,0.02812,0.04528,0.04862,0.05056,0.05128,1.5394544,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6682656,0.6060788,0.6116936,0.624766,0.6213642,0.4940532,0.4124772,0.3600246,0.9424084,0.818067,0.785866,0.7714402,100,-119.77302,36.78537,0.2665844,62.6992482,0.624,3.0674,2.465,0.0586,0.3922,0.1356,0.1256,0.0284,1.5692,0.0866,0.3498,1.0952,-999,1202,3
"862","Fresno_2",2012-08-16,"Fresno - Garland",36.78538,-119.77321,"California",0.1715,0.08895,0.503,0.63,0.187,2.97,0.4215,1.538,0.0127,0.977,2.0490015,229,0.152910166666667,0.0894861666666667,0.0664115,0.0596268333333333,1.23560516666667,0.154216666666667,0.0889833333333333,0.0677666666666667,0.0605166666666667,0.1131,0.0455,0.02265,0.0146833333333333,0.0411166666666667,0.0434833333333333,0.04515,0.04585,1.22236533333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.683357333333333,0.635896666666667,0.652690166666667,0.666451,0.594242,0.467395666666667,0.39277,0.345817666666667,0.995259333333333,0.8340745,0.794902333333333,0.777038833333333,100,-119.77302,36.78537,0.152910166666667,62.3449556666667,0.575333333333333,3.36333333333333,2.7805,0.0606666666666667,0.4015,0.126333333333333,0.116833333333333,0.0176666666666667,1.44783333333333,0.0783333333333333,0.4945,1.63533333333333,-999,1202,3
"863","Fresno_2",2012-08-19,"Fresno - Garland",36.78538,-119.77321,"California",0.062,0.0325,0.218,0.18,0.0664,0.99,0.1455,0.8115,0.0025,0.2525,0.717208,232,0.20668475,0.11263075,0.0753495,0.06326,1.463995,0.20765,0.11235,0.0765,0.06375,0.177775,0.0808,0.043525,0.030075,0.029875,0.031575,0.03295,0.033675,1.44849425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.707295,0.63672475,0.61739675,0.611877,0.67293675,0.56539525,0.486045,0.430415,0.94280125,0.824375,0.78896825,0.77122625,100,-119.77302,36.78537,0.20668475,63.855784,0.61675,3.217,2.61325,0.04325,0.39825,0.16875,0.156,0.02,1.464,0.06325,0.4535,1.3135,-999,1202,3
"864","Fresno_2",2012-08-22,"Fresno - Garland",36.78538,-119.77321,"California",0.1385,0.0769,0.35,0.31,0.1605,1.07,0.3875,0.5955,0.01,0.5085,1.802732,235,0.116372,0.074592,0.0532205,0.047588,1.107131,0.11655,0.07145,0.0555,0.0496,0.08395,0.037,0.0199,0.01345,0.0326,0.03445,0.03565,0.03615,1.061528,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.713525,0.669529,0.666089,0.6675345,0.623182,0.51479,0.446063,0.401332,0.9623605,0.8318355,0.78591,0.765196,100,-119.77302,36.78537,0.116372,54.147524,0.598,3.548,2.883,0.0495,0.429,0.141,0.1295,0.0085,1.2595,0.0585,0.742,2.2425,-999,1202,3
"865","Fresno_2",2012-08-25,"Fresno - Garland",36.78538,-119.77321,"California",0.1395,0.07985,0.365,0.4,0.158,1.73,0.371,1.1115,0.0116,1.4085,1.7657095,238,0.14050125,0.0872385,0.0684835,0.062602,1.06796475,0.1421,0.086475,0.069275,0.063025,0.097725,0.039425,0.02045,0.01355,0.044325,0.047075,0.0488,0.0495,1.07250275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.71730275,0.67646475,0.6851385,0.69246925,0.619899,0.50773675,0.43764675,0.39188725,0.9981995,0.83357425,0.79674325,0.7794535,100,-119.77302,36.78537,0.14050125,66.45907475,0.57425,3.2985,2.72325,0.06375,0.4345,0.13475,0.12325,0.01175,1.29075,0.0755,0.63575,1.9945,-999,1202,3
"866","Fresno_2",2012-08-28,"Fresno - Garland",36.78538,-119.77321,"California",0.164,0.0762,0.566,0.5,0.1785,1.9,0.423,1.046,0.0109,1.295,1.991392,241,0.07322125,0.04860075,0.039307,0.03659725,0.92720075,0.073425,0.047475,0.040425,0.037775,0.044775,0.01725,0.009175,0.0061,0.028625,0.03025,0.03125,0.03165,0.902233,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.75131775,0.70805525,0.709362,0.71083825,0.62051825,0.50956675,0.44038825,0.39604175,1.0177155,0.830341,0.7967305,0.7786515,100,-119.77302,36.78537,0.07322125,64.95222775,0.557,3.306,2.7695,0.04225,0.435,0.1355,0.12425,0.00525,1.14825,0.048,0.8395,2.295,-999,1202,3
"867","Fresno_2",2012-09-03,"Fresno - Garland",36.78538,-119.77321,"California",0.1545,0.0807,0.493,0.59,0.1745,2.46,0.3605,1.0805,0.01165,1.6245,1.813977,247,0.0729392857142857,0.0469337142857143,0.0352491428571429,0.0315585714285714,1.064839,0.0738285714285714,0.0461,0.0362,0.0325,0.0524857142857143,0.0232857142857143,0.0125142857142857,0.00847142857142857,0.0213571428571429,0.0228142857142857,0.0237,0.0240285714285714,1.05151242857143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.726761285714286,0.685254428571429,0.689071,0.692646142857143,0.641786142857143,0.549435714285714,0.485249857142857,0.439450857142857,0.988453,0.834262,0.801741857142857,0.786118428571429,100,-119.77302,36.78537,0.0729392857142857,66.6996095714286,0.613142857142857,3.22357142857143,2.59771428571429,0.0295714285714286,0.443714285714286,0.156,0.141714285714286,0.00528571428571429,1.234,0.0348571428571429,0.728857142857143,2.037,-999,1202,3
"868","Fresno_2",2012-09-09,"Fresno - Garland",36.78538,-119.77321,"California",0.0885,0.05985,0.265,0.28,0.1023,1.03,0.234,0.8965,0.0073,0.5375,1.1366435,253,0.134783666666667,0.0783701666666667,0.0579938333333333,0.0522213333333333,1.244796,0.1358,0.0780166666666667,0.0592833333333333,0.0527,0.101566666666667,0.0417,0.0216,0.0145333333333333,0.0342,0.0363333333333333,0.0376833333333333,0.0381833333333333,1.22802183333333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.704138166666667,0.6607045,0.669243666666667,0.676609833333333,0.627228333333333,0.507446,0.429512166666667,0.3793885,0.983709166666667,0.851747,0.812573833333333,0.792672666666667,100,-119.77302,36.78537,0.134783666666667,62.3884913333333,0.581,3.31016666666667,2.72833333333333,0.0493333333333333,0.408833333333333,0.1415,0.13,0.0136666666666667,1.41216666666667,0.0631666666666667,0.5165,1.67216666666667,-999,1202,3
"869","Fresno_2",2012-09-12,"Fresno - Garland",36.78538,-119.77321,"California",0.2815,0.12665,0.607,0.55,0.267,1.96,0.6325,1.388,0.0181,2.174,3.0819185,256,0.159124666666667,0.105813333333333,0.0888146666666667,0.0822813333333333,0.871220666666667,0.1613,0.1062,0.0898,0.0836,0.0987,0.0398666666666667,0.0211333333333333,0.0139,0.0626,0.0663666666666667,0.0686666666666667,0.0697,0.876917666666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.730503,0.683193,0.691808,0.698089666666667,0.588569,0.443614666666667,0.368986666666667,0.326739666666667,1.011197,0.836931,0.795328,0.774129666666667,100,-119.77302,36.78537,0.159124666666667,62.9461813333333,0.562333333333333,3.30366666666667,2.75066666666667,0.0903333333333333,0.391333333333333,0.116333333333333,0.109,0.019,1.37366666666667,0.109,0.533333333333333,1.851,-999,1202,3
