Site_Name,Date,EPA_Site_Name,PM25,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Solar_Zenith_Angle_for_Measurement_Start(Degrees),Latitude(Degrees),Longitude(Degrees),Elevation(m),N,flag
Fresno_2,3/2/17,Fresno - Garland,12.2,61,61.53960925,0.08059575,0.04330225,0.031157,0.0164625,1.4025185,0.080775,0.0432,0.031575,0.02685,0.067,0.028,0.0155,0.01035,0.013775,0.0152,0.016075,0.0165,1.389018,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.663724,0.6133335,0.60330225,0.61023375,0.63336,0.5381365,0.47075,0.42607225,0.842119,0.765186,0.73767575,0.72863975,-999,0.021,0.32875,0.8545,1.46075,0.0075,0.1345,0.14725,0.439,0.0135,1.75275,2.28825,0.7295,63.0729495,36.78537,-119.77302,100,1202,3
Fresno_2,3/6/17,Fresno - Garland,3.783333,65,65.74153933,0.033827333,0.024294833,0.0191255,0.006138833,0.8330115,0.0337,0.0239,0.02,0.018216667,0.023066667,0.0119,0.007166667,0.0051,0.010633333,0.012016667,0.0128,0.013116667,0.773868,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.711184167,0.6836995,0.6766875,0.676724167,0.668534667,0.614676,0.564553667,0.525189833,0.825964167,0.760240667,0.7432085,0.737245333,-999,0.012166667,0.530333333,1.194,1.227666667,0.002666667,0.159333333,0.181,0.508333333,0.009666667,1.569,2.055666667,0.742166667,60.57707467,36.78537,-119.77302,100,1202,3
Fresno_2,3/6/17,Fresno - Garland,4.333333,65,65.74153933,0.033827333,0.024294833,0.0191255,0.006138833,0.8330115,0.0337,0.0239,0.02,0.018216667,0.023066667,0.0119,0.007166667,0.0051,0.010633333,0.012016667,0.0128,0.013116667,0.773868,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.711184167,0.6836995,0.6766875,0.676724167,0.668534667,0.614676,0.564553667,0.525189833,0.825964167,0.760240667,0.7432085,0.737245333,-999,0.012166667,0.530333333,1.194,1.227666667,0.002666667,0.159333333,0.181,0.508333333,0.009666667,1.569,2.055666667,0.742166667,60.57707467,36.78537,-119.77302,100,1202,3
Fresno_2,3/6/17,Fresno - Garland,4.3,65,65.74153933,0.033827333,0.024294833,0.0191255,0.006138833,0.8330115,0.0337,0.0239,0.02,0.018216667,0.023066667,0.0119,0.007166667,0.0051,0.010633333,0.012016667,0.0128,0.013116667,0.773868,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.711184167,0.6836995,0.6766875,0.676724167,0.668534667,0.614676,0.564553667,0.525189833,0.825964167,0.760240667,0.7432085,0.737245333,-999,0.012166667,0.530333333,1.194,1.227666667,0.002666667,0.159333333,0.181,0.508333333,0.009666667,1.569,2.055666667,0.742166667,60.57707467,36.78537,-119.77302,100,1202,3
Fresno_2,3/7/17,Fresno - Garland,12.2125,66,66.717164,0.0535495,0.0273505,0.0207115,0.005145,1.4151635,0.0548,0.02905,0.02195,0.0191,0.0448,0.01805,0.0102,0.00685,0.01,0.011,0.0118,0.01225,1.3601435,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6303005,0.5742525,0.567459,0.577997,0.5982795,0.4919995,0.4338565,0.402122,0.7830735,0.7128465,0.685268,0.6778505,-999,0.0155,0.295,0.81,1.5245,0.006,0.1205,0.131,0.434,0.0095,1.7235,2.2935,0.7545,58.743794,36.78537,-119.77302,100,1202,3
Fresno_2,3/7/17,Fresno - Garland,12.2,66,66.717164,0.0535495,0.0273505,0.0207115,0.005145,1.4151635,0.0548,0.02905,0.02195,0.0191,0.0448,0.01805,0.0102,0.00685,0.01,0.011,0.0118,0.01225,1.3601435,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6303005,0.5742525,0.567459,0.577997,0.5982795,0.4919995,0.4338565,0.402122,0.7830735,0.7128465,0.685268,0.6778505,-999,0.0155,0.295,0.81,1.5245,0.006,0.1205,0.131,0.434,0.0095,1.7235,2.2935,0.7545,58.743794,36.78537,-119.77302,100,1202,3
Fresno_2,3/7/17,Fresno - Garland,12.070833,66,66.717164,0.0535495,0.0273505,0.0207115,0.005145,1.4151635,0.0548,0.02905,0.02195,0.0191,0.0448,0.01805,0.0102,0.00685,0.01,0.011,0.0118,0.01225,1.3601435,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6303005,0.5742525,0.567459,0.577997,0.5982795,0.4919995,0.4338565,0.402122,0.7830735,0.7128465,0.685268,0.6778505,-999,0.0155,0.295,0.81,1.5245,0.006,0.1205,0.131,0.434,0.0095,1.7235,2.2935,0.7545,58.743794,36.78537,-119.77302,100,1202,3
Fresno_2,3/7/17,Fresno - Garland,12,66,66.717164,0.0535495,0.0273505,0.0207115,0.005145,1.4151635,0.0548,0.02905,0.02195,0.0191,0.0448,0.01805,0.0102,0.00685,0.01,0.011,0.0118,0.01225,1.3601435,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6303005,0.5742525,0.567459,0.577997,0.5982795,0.4919995,0.4338565,0.402122,0.7830735,0.7128465,0.685268,0.6778505,-999,0.0155,0.295,0.81,1.5245,0.006,0.1205,0.131,0.434,0.0095,1.7235,2.2935,0.7545,58.743794,36.78537,-119.77302,100,1202,3
Fresno_2,3/9/17,Fresno - Garland,17.904167,68,68.69976067,0.139086667,0.067300333,0.047547,0.028258667,1.595795,0.138833333,0.067033333,0.0463,0.037366667,0.1235,0.050033333,0.0283,0.018966667,0.015333333,0.017,0.017966667,0.018433333,1.627818667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6897,0.626075,0.604972,0.609201333,0.670483667,0.569562667,0.497446,0.45089,0.879886667,0.807234333,0.781731333,0.775086,-999,0.037,0.275333333,0.676333333,1.535666667,0.018666667,0.144,0.158333333,0.448,0.018333333,2.088,2.736333333,0.723,62.45507533,36.78537,-119.77302,100,1202,3
Fresno_2,3/9/17,Fresno - Garland,17.9,68,68.69976067,0.139086667,0.067300333,0.047547,0.028258667,1.595795,0.138833333,0.067033333,0.0463,0.037366667,0.1235,0.050033333,0.0283,0.018966667,0.015333333,0.017,0.017966667,0.018433333,1.627818667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6897,0.626075,0.604972,0.609201333,0.670483667,0.569562667,0.497446,0.45089,0.879886667,0.807234333,0.781731333,0.775086,-999,0.037,0.275333333,0.676333333,1.535666667,0.018666667,0.144,0.158333333,0.448,0.018333333,2.088,2.736333333,0.723,62.45507533,36.78537,-119.77302,100,1202,3
Fresno_2,3/9/17,Fresno - Garland,18.6375,68,68.69976067,0.139086667,0.067300333,0.047547,0.028258667,1.595795,0.138833333,0.067033333,0.0463,0.037366667,0.1235,0.050033333,0.0283,0.018966667,0.015333333,0.017,0.017966667,0.018433333,1.627818667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6897,0.626075,0.604972,0.609201333,0.670483667,0.569562667,0.497446,0.45089,0.879886667,0.807234333,0.781731333,0.775086,-999,0.037,0.275333333,0.676333333,1.535666667,0.018666667,0.144,0.158333333,0.448,0.018333333,2.088,2.736333333,0.723,62.45507533,36.78537,-119.77302,100,1202,3
Fresno_2,3/9/17,Fresno - Garland,18.6,68,68.69976067,0.139086667,0.067300333,0.047547,0.028258667,1.595795,0.138833333,0.067033333,0.0463,0.037366667,0.1235,0.050033333,0.0283,0.018966667,0.015333333,0.017,0.017966667,0.018433333,1.627818667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6897,0.626075,0.604972,0.609201333,0.670483667,0.569562667,0.497446,0.45089,0.879886667,0.807234333,0.781731333,0.775086,-999,0.037,0.275333333,0.676333333,1.535666667,0.018666667,0.144,0.158333333,0.448,0.018333333,2.088,2.736333333,0.723,62.45507533,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/17,Fresno - Garland,19,70,70.66816,0.407764,0.195122,0.121688,0.080319,1.772019,0.4075,0.1953,0.1209,0.084,0.393,0.1803,0.1047,0.067,0.0144,0.0151,0.0162,0.017,1.779347,0.9686,0.9601,0.9524,0.9444,0.012813,0.007799,0.005751,0.004673,1.176009,1.4533,1.4112,1.4058,1.3854,0.004786,0.004774,0.00471,0.004656,0.742582,0.689911,0.636048,0.608292,0.737348,0.679458,0.611764,0.559491,0.94605,0.84259,0.811686,0.81285,-999,0.065,0.3,0.522,1.283,0.044,0.214,0.234,0.415,0.021,2.414,2.969,0.641,69.914825,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/17,Fresno - Garland,20.069565,70,70.66816,0.407764,0.195122,0.121688,0.080319,1.772019,0.4075,0.1953,0.1209,0.084,0.393,0.1803,0.1047,0.067,0.0144,0.0151,0.0162,0.017,1.779347,0.9686,0.9601,0.9524,0.9444,0.012813,0.007799,0.005751,0.004673,1.176009,1.4533,1.4112,1.4058,1.3854,0.004786,0.004774,0.00471,0.004656,0.742582,0.689911,0.636048,0.608292,0.737348,0.679458,0.611764,0.559491,0.94605,0.84259,0.811686,0.81285,-999,0.065,0.3,0.522,1.283,0.044,0.214,0.234,0.415,0.021,2.414,2.969,0.641,69.914825,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/17,Fresno - Garland,20,70,70.66816,0.407764,0.195122,0.121688,0.080319,1.772019,0.4075,0.1953,0.1209,0.084,0.393,0.1803,0.1047,0.067,0.0144,0.0151,0.0162,0.017,1.779347,0.9686,0.9601,0.9524,0.9444,0.012813,0.007799,0.005751,0.004673,1.176009,1.4533,1.4112,1.4058,1.3854,0.004786,0.004774,0.00471,0.004656,0.742582,0.689911,0.636048,0.608292,0.737348,0.679458,0.611764,0.559491,0.94605,0.84259,0.811686,0.81285,-999,0.065,0.3,0.522,1.283,0.044,0.214,0.234,0.415,0.021,2.414,2.969,0.641,69.914825,36.78537,-119.77302,100,1202,3
Fresno_2,3/11/17,Fresno - Garland,24.154545,70,70.66816,0.407764,0.195122,0.121688,0.080319,1.772019,0.4075,0.1953,0.1209,0.084,0.393,0.1803,0.1047,0.067,0.0144,0.0151,0.0162,0.017,1.779347,0.9686,0.9601,0.9524,0.9444,0.012813,0.007799,0.005751,0.004673,1.176009,1.4533,1.4112,1.4058,1.3854,0.004786,0.004774,0.00471,0.004656,0.742582,0.689911,0.636048,0.608292,0.737348,0.679458,0.611764,0.559491,0.94605,0.84259,0.811686,0.81285,-999,0.065,0.3,0.522,1.283,0.044,0.214,0.234,0.415,0.021,2.414,2.969,0.641,69.914825,36.78537,-119.77302,100,1202,3
Fresno_2,3/12/17,Fresno - Garland,15.5,71,71.9691145,0.3387465,0.1505155,0.093889,0.0641885,1.8874335,0.33915,0.1505,0.09365,0.068,0.32415,0.134,0.0764,0.05045,0.015,0.0165,0.01725,0.01755,1.892659,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7180235,0.6031335,0.534965,0.507463,0.7096935,0.574549,0.473208,0.4046235,0.9506915,0.859835,0.8244505,0.8123775,-999,0.0825,0.2115,0.391,1.4195,0.0595,0.1545,0.1655,0.3725,0.023,2.5835,3.308,0.669,58.8107215,36.78537,-119.77302,100,1202,3
Fresno_2,3/12/17,Fresno - Garland,16.829167,71,71.9691145,0.3387465,0.1505155,0.093889,0.0641885,1.8874335,0.33915,0.1505,0.09365,0.068,0.32415,0.134,0.0764,0.05045,0.015,0.0165,0.01725,0.01755,1.892659,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7180235,0.6031335,0.534965,0.507463,0.7096935,0.574549,0.473208,0.4046235,0.9506915,0.859835,0.8244505,0.8123775,-999,0.0825,0.2115,0.391,1.4195,0.0595,0.1545,0.1655,0.3725,0.023,2.5835,3.308,0.669,58.8107215,36.78537,-119.77302,100,1202,3
Fresno_2,3/12/17,Fresno - Garland,16.8,71,71.9691145,0.3387465,0.1505155,0.093889,0.0641885,1.8874335,0.33915,0.1505,0.09365,0.068,0.32415,0.134,0.0764,0.05045,0.015,0.0165,0.01725,0.01755,1.892659,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7180235,0.6031335,0.534965,0.507463,0.7096935,0.574549,0.473208,0.4046235,0.9506915,0.859835,0.8244505,0.8123775,-999,0.0825,0.2115,0.391,1.4195,0.0595,0.1545,0.1655,0.3725,0.023,2.5835,3.308,0.669,58.8107215,36.78537,-119.77302,100,1202,3
Fresno_2,3/13/17,Fresno - Garland,12.4,72,72.77890617,0.2098815,0.093249167,0.060015833,0.038667833,1.844584833,0.2103,0.093633333,0.059166667,0.04375,0.198233333,0.080633333,0.04555,0.02985,0.012066667,0.013,0.013583333,0.013916667,1.865617833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.712643833,0.6128555,0.553231333,0.532302667,0.700192667,0.575858167,0.477412333,0.409021833,0.969671167,0.8605505,0.819769833,0.8055095,-999,0.049166667,0.248833333,0.533333333,1.520833333,0.029666667,0.159166667,0.169833333,0.363666667,0.019166667,2.633,3.286166667,0.6425,63.10696067,36.78537,-119.77302,100,1202,3
Fresno_2,3/13/17,Fresno - Garland,15.583333,72,72.77890617,0.2098815,0.093249167,0.060015833,0.038667833,1.844584833,0.2103,0.093633333,0.059166667,0.04375,0.198233333,0.080633333,0.04555,0.02985,0.012066667,0.013,0.013583333,0.013916667,1.865617833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.712643833,0.6128555,0.553231333,0.532302667,0.700192667,0.575858167,0.477412333,0.409021833,0.969671167,0.8605505,0.819769833,0.8055095,-999,0.049166667,0.248833333,0.533333333,1.520833333,0.029666667,0.159166667,0.169833333,0.363666667,0.019166667,2.633,3.286166667,0.6425,63.10696067,36.78537,-119.77302,100,1202,3
Fresno_2,3/13/17,Fresno - Garland,15.5,72,72.77890617,0.2098815,0.093249167,0.060015833,0.038667833,1.844584833,0.2103,0.093633333,0.059166667,0.04375,0.198233333,0.080633333,0.04555,0.02985,0.012066667,0.013,0.013583333,0.013916667,1.865617833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.712643833,0.6128555,0.553231333,0.532302667,0.700192667,0.575858167,0.477412333,0.409021833,0.969671167,0.8605505,0.819769833,0.8055095,-999,0.049166667,0.248833333,0.533333333,1.520833333,0.029666667,0.159166667,0.169833333,0.363666667,0.019166667,2.633,3.286166667,0.6425,63.10696067,36.78537,-119.77302,100,1202,3
Fresno_2,3/13/17,Fresno - Garland,17.673333,72,72.77890617,0.2098815,0.093249167,0.060015833,0.038667833,1.844584833,0.2103,0.093633333,0.059166667,0.04375,0.198233333,0.080633333,0.04555,0.02985,0.012066667,0.013,0.013583333,0.013916667,1.865617833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.712643833,0.6128555,0.553231333,0.532302667,0.700192667,0.575858167,0.477412333,0.409021833,0.969671167,0.8605505,0.819769833,0.8055095,-999,0.049166667,0.248833333,0.533333333,1.520833333,0.029666667,0.159166667,0.169833333,0.363666667,0.019166667,2.633,3.286166667,0.6425,63.10696067,36.78537,-119.77302,100,1202,3
Fresno_2,3/14/17,Fresno - Garland,13.6,73,73.66919971,0.144238857,0.073048,0.052171286,0.036934,1.524954,0.144971429,0.073971429,0.051614286,0.041442857,0.127757143,0.055671429,0.032585714,0.022042857,0.017228571,0.018285714,0.019028571,0.019414286,1.546725714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700073714,0.629740571,0.598012857,0.596506857,0.670557857,0.564055143,0.484382714,0.432056429,1.004844286,0.875852571,0.822920571,0.802313571,-999,0.043714286,0.395142857,1.193,1.558285714,0.015714286,0.151428571,0.164571429,0.413714286,0.028285714,2.828571429,3.529142857,0.619714286,64.03809671,36.78537,-119.77302,100,1202,3
Fresno_2,3/14/17,Fresno - Garland,14.681818,73,73.66919971,0.144238857,0.073048,0.052171286,0.036934,1.524954,0.144971429,0.073971429,0.051614286,0.041442857,0.127757143,0.055671429,0.032585714,0.022042857,0.017228571,0.018285714,0.019028571,0.019414286,1.546725714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700073714,0.629740571,0.598012857,0.596506857,0.670557857,0.564055143,0.484382714,0.432056429,1.004844286,0.875852571,0.822920571,0.802313571,-999,0.043714286,0.395142857,1.193,1.558285714,0.015714286,0.151428571,0.164571429,0.413714286,0.028285714,2.828571429,3.529142857,0.619714286,64.03809671,36.78537,-119.77302,100,1202,3
Fresno_2,3/14/17,Fresno - Garland,14.6,73,73.66919971,0.144238857,0.073048,0.052171286,0.036934,1.524954,0.144971429,0.073971429,0.051614286,0.041442857,0.127757143,0.055671429,0.032585714,0.022042857,0.017228571,0.018285714,0.019028571,0.019414286,1.546725714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700073714,0.629740571,0.598012857,0.596506857,0.670557857,0.564055143,0.484382714,0.432056429,1.004844286,0.875852571,0.822920571,0.802313571,-999,0.043714286,0.395142857,1.193,1.558285714,0.015714286,0.151428571,0.164571429,0.413714286,0.028285714,2.828571429,3.529142857,0.619714286,64.03809671,36.78537,-119.77302,100,1202,3
Fresno_2,3/14/17,Fresno - Garland,17.0625,73,73.66919971,0.144238857,0.073048,0.052171286,0.036934,1.524954,0.144971429,0.073971429,0.051614286,0.041442857,0.127757143,0.055671429,0.032585714,0.022042857,0.017228571,0.018285714,0.019028571,0.019414286,1.546725714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700073714,0.629740571,0.598012857,0.596506857,0.670557857,0.564055143,0.484382714,0.432056429,1.004844286,0.875852571,0.822920571,0.802313571,-999,0.043714286,0.395142857,1.193,1.558285714,0.015714286,0.151428571,0.164571429,0.413714286,0.028285714,2.828571429,3.529142857,0.619714286,64.03809671,36.78537,-119.77302,100,1202,3
Fresno_2,3/14/17,Fresno - Garland,17,73,73.66919971,0.144238857,0.073048,0.052171286,0.036934,1.524954,0.144971429,0.073971429,0.051614286,0.041442857,0.127757143,0.055671429,0.032585714,0.022042857,0.017228571,0.018285714,0.019028571,0.019414286,1.546725714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.700073714,0.629740571,0.598012857,0.596506857,0.670557857,0.564055143,0.484382714,0.432056429,1.004844286,0.875852571,0.822920571,0.802313571,-999,0.043714286,0.395142857,1.193,1.558285714,0.015714286,0.151428571,0.164571429,0.413714286,0.028285714,2.828571429,3.529142857,0.619714286,64.03809671,36.78537,-119.77302,100,1202,3
Fresno_2,3/15/17,Fresno - Garland,9.26087,74,74.68182025,0.15332775,0.073153,0.05137675,0.03455125,1.62537625,0.153825,0.07395,0.05,0.039275,0.137675,0.05675,0.0322,0.0211,0.016175,0.01715,0.0178,0.0182,1.663313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.69635525,0.6084975,0.56959625,0.567609,0.67229525,0.54450825,0.451012,0.3896455,0.95592275,0.84654575,0.799981,0.7824185,-999,0.04775,0.31375,0.866,1.58525,0.02225,0.14475,0.1545,0.3785,0.02575,2.68,3.281,0.6095,65.21682625,36.78537,-119.77302,100,1202,3
Fresno_2,3/15/17,Fresno - Garland,9.2,74,74.68182025,0.15332775,0.073153,0.05137675,0.03455125,1.62537625,0.153825,0.07395,0.05,0.039275,0.137675,0.05675,0.0322,0.0211,0.016175,0.01715,0.0178,0.0182,1.663313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.69635525,0.6084975,0.56959625,0.567609,0.67229525,0.54450825,0.451012,0.3896455,0.95592275,0.84654575,0.799981,0.7824185,-999,0.04775,0.31375,0.866,1.58525,0.02225,0.14475,0.1545,0.3785,0.02575,2.68,3.281,0.6095,65.21682625,36.78537,-119.77302,100,1202,3
Fresno_2,3/15/17,Fresno - Garland,10.495652,74,74.68182025,0.15332775,0.073153,0.05137675,0.03455125,1.62537625,0.153825,0.07395,0.05,0.039275,0.137675,0.05675,0.0322,0.0211,0.016175,0.01715,0.0178,0.0182,1.663313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.69635525,0.6084975,0.56959625,0.567609,0.67229525,0.54450825,0.451012,0.3896455,0.95592275,0.84654575,0.799981,0.7824185,-999,0.04775,0.31375,0.866,1.58525,0.02225,0.14475,0.1545,0.3785,0.02575,2.68,3.281,0.6095,65.21682625,36.78537,-119.77302,100,1202,3
Fresno_2,3/15/17,Fresno - Garland,10.4,74,74.68182025,0.15332775,0.073153,0.05137675,0.03455125,1.62537625,0.153825,0.07395,0.05,0.039275,0.137675,0.05675,0.0322,0.0211,0.016175,0.01715,0.0178,0.0182,1.663313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.69635525,0.6084975,0.56959625,0.567609,0.67229525,0.54450825,0.451012,0.3896455,0.95592275,0.84654575,0.799981,0.7824185,-999,0.04775,0.31375,0.866,1.58525,0.02225,0.14475,0.1545,0.3785,0.02575,2.68,3.281,0.6095,65.21682625,36.78537,-119.77302,100,1202,3
Fresno_2,3/27/17,Fresno - Garland,2.5,86,86.49994783,0.0793045,0.058099167,0.051086333,0.038818833,0.6664445,0.079683333,0.057883333,0.050166667,0.046,0.049483333,0.023783333,0.014416667,0.009916667,0.030216667,0.034083333,0.035716667,0.0361,0.698323833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716325167,0.697165167,0.691152167,0.697919333,0.66972,0.613112,0.5649855,0.52991,0.801717,0.759041667,0.744066667,0.745757333,-999,0.0265,0.4385,0.954,1.14,0.0065,0.148333333,0.170333333,0.537333333,0.019833333,1.334166667,1.6595,0.6305,67.35252683,36.78537,-119.77302,100,1202,3
Fresno_2,3/27/17,Fresno - Garland,2.3625,86,86.49994783,0.0793045,0.058099167,0.051086333,0.038818833,0.6664445,0.079683333,0.057883333,0.050166667,0.046,0.049483333,0.023783333,0.014416667,0.009916667,0.030216667,0.034083333,0.035716667,0.0361,0.698323833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716325167,0.697165167,0.691152167,0.697919333,0.66972,0.613112,0.5649855,0.52991,0.801717,0.759041667,0.744066667,0.745757333,-999,0.0265,0.4385,0.954,1.14,0.0065,0.148333333,0.170333333,0.537333333,0.019833333,1.334166667,1.6595,0.6305,67.35252683,36.78537,-119.77302,100,1202,3
Fresno_2,3/27/17,Fresno - Garland,2.3,86,86.49994783,0.0793045,0.058099167,0.051086333,0.038818833,0.6664445,0.079683333,0.057883333,0.050166667,0.046,0.049483333,0.023783333,0.014416667,0.009916667,0.030216667,0.034083333,0.035716667,0.0361,0.698323833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716325167,0.697165167,0.691152167,0.697919333,0.66972,0.613112,0.5649855,0.52991,0.801717,0.759041667,0.744066667,0.745757333,-999,0.0265,0.4385,0.954,1.14,0.0065,0.148333333,0.170333333,0.537333333,0.019833333,1.334166667,1.6595,0.6305,67.35252683,36.78537,-119.77302,100,1202,3
Fresno_2,3/27/17,Fresno - Garland,1.741667,86,86.49994783,0.0793045,0.058099167,0.051086333,0.038818833,0.6664445,0.079683333,0.057883333,0.050166667,0.046,0.049483333,0.023783333,0.014416667,0.009916667,0.030216667,0.034083333,0.035716667,0.0361,0.698323833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716325167,0.697165167,0.691152167,0.697919333,0.66972,0.613112,0.5649855,0.52991,0.801717,0.759041667,0.744066667,0.745757333,-999,0.0265,0.4385,0.954,1.14,0.0065,0.148333333,0.170333333,0.537333333,0.019833333,1.334166667,1.6595,0.6305,67.35252683,36.78537,-119.77302,100,1202,3
Fresno_2,3/27/17,Fresno - Garland,1.7,86,86.49994783,0.0793045,0.058099167,0.051086333,0.038818833,0.6664445,0.079683333,0.057883333,0.050166667,0.046,0.049483333,0.023783333,0.014416667,0.009916667,0.030216667,0.034083333,0.035716667,0.0361,0.698323833,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.716325167,0.697165167,0.691152167,0.697919333,0.66972,0.613112,0.5649855,0.52991,0.801717,0.759041667,0.744066667,0.745757333,-999,0.0265,0.4385,0.954,1.14,0.0065,0.148333333,0.170333333,0.537333333,0.019833333,1.334166667,1.6595,0.6305,67.35252683,36.78537,-119.77302,100,1202,3
